2019-10-31, -0.003927, 0.000571, 0.021978, -0.025035, -0.72525, 9607939606.0
2019-10-30, -0.029685, -3.2e-05, 0.004042, -0.046212, -5.650406, 10484902804.0
2019-10-29, 0.042043, 4.1e-05, 0.050278, -0.001634, 7.679764, 10622761958.0
2019-10-28, -0.008572, 0.000843, 0.019762, -0.021671, -1.579407, 10406734124.0
2019-10-27, 0.024504, 0.00054, 0.046264, -0.011973, 4.406738, 10815941952.0
2019-10-26, -0.009298, 0.000793, 0.079435, -0.02969, -1.687729, 13831784986.0
2019-10-25, 0.119349, 0.000131, 0.128456, -0.001249, 19.35466, 10358594018.0
2019-10-24, -0.001442, 0.000686, 0.010744, -0.009328, -0.234237, 7300917537.0
2019-10-23, -0.057446, -0.000221, 0.000695, -0.086114, -9.898072, 9624925919.0
2019-10-22, -0.014979, -9.1e-05, 0.004168, -0.015177, -2.620132, 6990951966.0
2019-10-21, -0.003494, -5.5e-05, 0.012575, -0.012799, -0.613388, 6815820627.0
2019-10-20, 0.01516, 0.000357, 0.022009, -0.009845, 2.621353, 6801091120.0
2019-10-19, -0.00408, 0.000162, 0.011444, -0.008097, -0.708313, 6551453871.0
2019-10-18, -0.024755, -0.000224, 0.000851, -0.03945, -4.407013, 7566257807.0
2019-10-17, 0.011447, -0.000606, 0.016397, -0.008225, 2.014847, 6737237423.0
2019-10-16, -0.029726, -0.000344, 0.001447, -0.040472, -5.392563, 7691244590.0
2019-10-15, -0.029711, 8.6e-05, 0.004273, -0.040105, -5.55484, 7731456579.0
2019-10-14, 0.026834, -0.000256, 0.028716, -0.002268, 4.885757, 7276520699.0
2019-10-13, 0.006904, 0.000192, 0.023499, -0.002818, 1.248505, 6733182273.0
2019-10-12, -0.009547, -0.000195, 0.020459, -0.014158, -1.743042, 7494328840.0
2019-10-11, -0.047428, 0.000738, 0.019092, -0.052165, -9.089981, 9128522970.0
2019-10-10, -0.008451, -0.000529, 0.003123, -0.025799, -1.633591, 8375913276.0
2019-10-09, 0.061925, 8.1e-05, 0.067459, -0.007434, 11.271698, 9088122101.0
2019-10-08, 0.00461, -0.000403, 0.017516, -0.011331, 0.835221, 7466282780.0
2019-10-07, 0.046962, -0.000686, 0.053723, -0.008849, 8.127197, 7844316834.0
2019-10-06, -0.018669, 7.3e-05, 0.005744, -0.028646, -3.292374, 5852890674.0
2019-10-05, -0.003579, -0.000219, 0.004115, -0.022123, -0.633484, 5837211771.0
2019-10-04, 0.010192, 0.000223, 0.019137, -0.009334, 1.78566, 6248928449.0
2019-10-03, -0.030497, -3.8e-05, 0.000491, -0.044882, -5.511169, 6381403725.0
2019-10-02, 0.019003, -0.000656, 0.019655, -0.011312, 3.370086, 6335595250.0
2019-10-01, -0.014075, 0.001873, 0.028761, -0.022569, -2.531784, 7676276225.0
2019-09-30, 0.054947, -0.000247, 0.054947, -0.020333, 9.368729, 7552915148.0
2019-09-29, -0.023311, 0.000228, 0.003651, -0.043393, -4.069412, 6497088199.0
2019-09-28, -0.00079, -0.000173, 0.006111, -0.022535, -0.138108, 6895423445.0
2019-09-27, 0.047886, -0.000452, 0.053283, -0.021098, 7.983872, 7909313625.0
2019-09-26, -0.024375, -0.000795, 0.004681, -0.080532, -4.165573, 7848286154.0
2019-09-25, 0.016548, 0.000136, 0.039314, -0.019019, 2.781967, 9766632018.0
2019-09-24, -0.167444, -0.000392, 0.007821, -0.194103, -33.810577, 11757739233.0
2019-09-23, -0.045494, 0.000793, 0.001395, -0.045655, -9.62407, 7494673136.0
2019-09-22, -0.018425, -0.000138, 0.002645, -0.036523, -3.970825, 7812854576.0
2019-09-21, -0.01162, -0.0007, 0.013338, -0.013987, -2.533844, 7743309778.0
2019-09-20, -0.0146, -0.000955, 0.001436, -0.027663, -3.230804, 8027974273.0
2019-09-19, 0.046775, -0.00069, 0.0543, -0.031729, 9.887817, 10620070913.0
2019-09-18, 0.013347, -0.002676, 0.038842, -0.002676, 2.784287, 9194634557.0
2019-09-17, 0.05832, 8e-06, 0.084311, -0.002018, 11.495575, 10232590812.0
2019-09-16, 0.03859, -0.000526, 0.044343, -0.000526, 7.32405, 8242029488.0
2019-09-15, 0.00895, -0.000197, 0.012194, -0.008815, 1.683609, 6222874780.0
2019-09-14, 0.038627, 0.00117, 0.040512, -0.004072, 6.995789, 6500686511.0
